Date,Time,Pid,Level,Component,Content,BlockId,EventId,EventTemplate
081109,232601,143,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1000000855 terminating,blk_1000000855,E3,PacketResponder <*> for block <*> terminating
081109,232602,143,INFO,dfs.DataNode$PacketResponder,Received block blk_1000000855 of size 268435456 from /10.250.10.6,blk_1000000855,E4,Received block <*> of size <*> from <*>
081109,232606,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.204:50010 is added to blk_1000000855 size 268435456,blk_1000000855,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,232607,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.204:50010 is added to blk_1000000855 size 268435456,blk_1000000855,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,232608,143,INFO,dfs.DataNode$BlockReceiver,Verification succeeded for block blk_1000000855,blk_1000000855,E7,Verification succeeded for block <*>
081109,232612,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1000000855 is added to invalidSet of 10.250.10.6:50010,blk_1000000855,E12,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
081109,232614,143,INFO,dfs.FSNamesystem,BLOCK* ask 10.250.10.6:50010 to delete blk_1000000855,blk_1000000855,E10,BLOCK* ask <*> to delete <*>
081109,232618,143,INFO,dfs.DataNode$FSDataset,Deleting block blk_1000000855 file /mnt/hadoop/dfs/data/blk_1000000855,blk_1000000855,E11,Deleting block <*> file <*>
081109,232619,143,INFO,dfs.DataNode$DataXceiver,10.250.19.102:50010 Served block blk_1000000855 to /10.250.19.102,blk_1000000855,E6,<*> Served block <*> to <*>
081109,232621,143,INFO,dfs.DataNode$DataXceiver,10.251.71.18:50010 Served block blk_1000000855 to /10.251.43.115,blk_1000000855,E6,<*> Served block <*> to <*>
081109,232624,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/data/blk_1000000856.txt blk_1000000856,blk_1000000856,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
081109,232626,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/data/blk_1000000856.txt blk_1000000856,blk_1000000856,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
081109,232627,143,INFO,dfs.FSNamesystem,BLOCK* ask 10.251.43.115:50010 to delete blk_1000000856,blk_1000000856,E10,BLOCK* ask <*> to delete <*>
081109,232631,143,INFO,dfs.DataNode$FSDataset,Deleting block blk_1000000856 file /mnt/hadoop/dfs/data/blk_1000000856,blk_1000000856,E11,Deleting block <*> file <*>
081109,232635,143,ERROR,dfs.FSNamesystem,Unexpected error trying to delete block blk_1000000856. BlockInfo not found,blk_1000000856,E17,Unexpected error trying to delete block <*>. BlockInfo not found
081109,232638,143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1000000856 src: /10.251.43.115:54106 dest: /10.251.43.115:50010,blk_1000000856,E1,Receiving block <*> src: <*> dest: <*>
081109,232640,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/data/blk_1000000857.txt blk_1000000857,blk_1000000857,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
081109,232643,143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1000000857 src: /10.250.10.6:54106 dest: /10.251.71.18:50010,blk_1000000857,E1,Receiving block <*> src: <*> dest: <*>
081109,232644,143,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1000000857 terminating,blk_1000000857,E3,PacketResponder <*> for block <*> terminating
081109,232648,143,INFO,dfs.DataNode$PacketResponder,Received block blk_1000000857 of size 33554432 from /10.250.10.6,blk_1000000857,E4,Received block <*> of size <*> from <*>
081109,232650,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.224:50010 is added to blk_1000000857 size 33554432,blk_1000000857,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,232651,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.115:50010 is added to blk_1000000857 size 33554432,blk_1000000857,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,232654,143,INFO,dfs.DataNode$BlockReceiver,Verification succeeded for block blk_1000000857,blk_1000000857,E7,Verification succeeded for block <*>
081109,232658,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1000000857 is added to invalidSet of 10.250.10.6:50010,blk_1000000857,E12,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
081109,232702,143,INFO,dfs.FSNamesystem,BLOCK* ask 10.250.10.6:50010 to delete blk_1000000857,blk_1000000857,E10,BLOCK* ask <*> to delete <*>
081109,232704,143,INFO,dfs.DataNode$FSDataset,Deleting block blk_1000000857 file /mnt/hadoop/dfs/data/blk_1000000857,blk_1000000857,E11,Deleting block <*> file <*>
081109,232705,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/data/blk_1000000858.txt blk_1000000858,blk_1000000858,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
081109,232706,143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1000000858 src: /10.250.14.224:54106 dest: /10.250.14.224:50010,blk_1000000858,E1,Receiving block <*> src: <*> dest: <*>
081109,232709,143,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1000000858 terminating,blk_1000000858,E3,PacketResponder <*> for block <*> terminating
081109,232711,143,INFO,dfs.DataNode$PacketResponder,Received block blk_1000000858 of size 134217728 from /10.250.14.224,blk_1000000858,E4,Received block <*> of size <*> from <*>
081109,232713,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.204:50010 is added to blk_1000000858 size 134217728,blk_1000000858,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,232716,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.18:50010 is added to blk_1000000858 size 134217728,blk_1000000858,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,232717,143,INFO,dfs.DataNode$BlockReceiver,Verification succeeded for block blk_1000000858,blk_1000000858,E7,Verification succeeded for block <*>
081109,232720,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1000000858 is added to invalidSet of 10.250.14.224:50010,blk_1000000858,E12,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
081109,232724,143,INFO,dfs.FSNamesystem,BLOCK* ask 10.250.14.224:50010 to delete blk_1000000858,blk_1000000858,E10,BLOCK* ask <*> to delete <*>
081109,232727,143,INFO,dfs.DataNode$FSDataset,Deleting block blk_1000000858 file /mnt/hadoop/dfs/data/blk_1000000858,blk_1000000858,E11,Deleting block <*> file <*>
081109,232730,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/data/blk_1000000859.txt blk_1000000859,blk_1000000859,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
081109,232733,143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1000000859 src: /10.251.43.115:54106 dest: /10.250.10.6:50010,blk_1000000859,E1,Receiving block <*> src: <*> dest: <*>
081109,232735,143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1000000859 src: /10.251.43.115:54106 dest: /10.250.10.6:50010,blk_1000000859,E1,Receiving block <*> src: <*> dest: <*>
081109,232739,143,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1000000859 terminating,blk_1000000859,E3,PacketResponder <*> for block <*> terminating
081109,232742,143,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1000000859 terminating,blk_1000000859,E3,PacketResponder <*> for block <*> terminating
081109,232744,143,INFO,dfs.DataNode$PacketResponder,Received block blk_1000000859 of size 33554432 from /10.251.43.115,blk_1000000859,E4,Received block <*> of size <*> from <*>
081109,232745,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.224:50010 is added to blk_1000000859 size 33554432,blk_1000000859,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,232747,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.115:50010 is added to blk_1000000859 size 33554432,blk_1000000859,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,232748,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.18:50010 is added to blk_1000000859 size 33554432,blk_1000000859,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,232749,143,INFO,dfs.FSNamesystem,Updating block blk_1000000859 to state COMMITTED,blk_1000000859,E14,Updating block <*> to state <*>
081109,232751,143,INFO,dfs.FSNamesystem,BLOCK* ask 10.251.43.115:50010 to replicate blk_1000000859 to datanode(s) 10.250.10.6:50010,blk_1000000859,E9,BLOCK* ask <*> to replicate <*> to datanode(s) <*>
081109,232754,143,INFO,dfs.DataNode$DataTransfer,Starting thread to transfer block blk_1000000859 to 10.251.43.115:50010,blk_1000000859,E8,Starting thread to transfer block <*> to <*>
081109,232757,143,INFO,dfs.DataNode$DataTransfer,Transmitted block blk_1000000859 to /10.250.10.6:50010,blk_1000000859,E13,Transmitted block <*> to <*>
081109,232759,143,INFO,dfs.DataNode$BlockReceiver,Verification succeeded for block blk_1000000859,blk_1000000859,E7,Verification succeeded for block <*>
081109,232800,143,INFO,dfs.DataNode$DataXceiver,10.250.14.224:50010 Served block blk_1000000859 to /10.251.111.204,blk_1000000859,E6,<*> Served block <*> to <*>
081109,232802,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/data/blk_1000000860.txt blk_1000000860,blk_1000000860,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
081109,232803,143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1000000860 src: /10.250.14.224:54106 dest: /10.251.71.18:50010,blk_1000000860,E1,Receiving block <*> src: <*> dest: <*>
081109,232804,143,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1000000860 terminating,blk_1000000860,E3,PacketResponder <*> for block <*> terminating
081109,232808,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/data/blk_1000000860.txt blk_1000000860,blk_1000000860,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
081109,232810,143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1000000860 src: /10.250.14.224:54106 dest: /10.251.71.18:50010,blk_1000000860,E1,Receiving block <*> src: <*> dest: <*>
081109,232812,143,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1000000860 terminating,blk_1000000860,E3,PacketResponder <*> for block <*> terminating
081109,232816,143,INFO,dfs.DataNode$PacketResponder,Received block blk_1000000860 of size 134217728 from /10.250.14.224,blk_1000000860,E4,Received block <*> of size <*> from <*>
081109,232820,143,ERROR,dfs.DataStreamer,DataStreamer Exception: block blk_1000000860 generation stamp mismatch,blk_1000000860,E23,DataStreamer Exception: block <*> generation stamp mismatch
081109,232822,143,WARN,dfs.DataNode$DataTransfer,Target datanode 10.251.71.18:50010 unreachable for block blk_1000000860,blk_1000000860,E25,Target datanode <*> unreachable for block <*>
081109,232826,143,ERROR,dfs.FSNamesystem,Unexpected error trying to delete block blk_1000000860. BlockInfo not found,blk_1000000860,E17,Unexpected error trying to delete block <*>. BlockInfo not found
081109,232829,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/data/blk_1000000861.txt blk_1000000861,blk_1000000861,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
081109,232832,143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1000000861 src: /10.250.10.6:54106 dest: /10.251.111.204:50010,blk_1000000861,E1,Receiving block <*> src: <*> dest: <*>
081109,232835,143,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1000000861 terminating,blk_1000000861,E3,PacketResponder <*> for block <*> terminating
081109,232838,143,INFO,dfs.DataNode$PacketResponder,Received block blk_1000000861 of size 134217728 from /10.250.10.6,blk_1000000861,E4,Received block <*> of size <*> from <*>
081109,232840,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.224:50010 is added to blk_1000000861 size 134217728,blk_1000000861,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,232843,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.224:50010 is added to blk_1000000861 size 134217728,blk_1000000861,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,232846,143,INFO,dfs.DataNode$BlockReceiver,Verification succeeded for block blk_1000000861,blk_1000000861,E7,Verification succeeded for block <*>
081109,232848,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1000000861 is added to invalidSet of 10.250.10.6:50010,blk_1000000861,E12,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
081109,232851,143,INFO,dfs.FSNamesystem,BLOCK* ask 10.250.10.6:50010 to delete blk_1000000861,blk_1000000861,E10,BLOCK* ask <*> to delete <*>
081109,232852,143,INFO,dfs.DataNode$FSDataset,Deleting block blk_1000000861 file /mnt/hadoop/dfs/data/blk_1000000861,blk_1000000861,E11,Deleting block <*> file <*>
081109,232853,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/data/blk_1000000862.txt blk_1000000862,blk_1000000862,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
081109,232857,143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1000000862 src: /10.251.43.115:54106 dest: /10.251.71.18:50010,blk_1000000862,E1,Receiving block <*> src: <*> dest: <*>
081109,232858,143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1000000862 src: /10.251.43.115:54106 dest: /10.251.71.18:50010,blk_1000000862,E1,Receiving block <*> src: <*> dest: <*>
081109,232859,143,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1000000862 terminating,blk_1000000862,E3,PacketResponder <*> for block <*> terminating
081109,232902,143,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1000000862 terminating,blk_1000000862,E3,PacketResponder <*> for block <*> terminating
081109,232903,143,INFO,dfs.DataNode$PacketResponder,Received block blk_1000000862 of size 33554432 from /10.251.43.115,blk_1000000862,E4,Received block <*> of size <*> from <*>
081109,232904,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.115:50010 is added to blk_1000000862 size 33554432,blk_1000000862,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,232907,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.6:50010 is added to blk_1000000862 size 33554432,blk_1000000862,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,232908,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.115:50010 is added to blk_1000000862 size 33554432,blk_1000000862,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,232912,143,INFO,dfs.FSNamesystem,Updating block blk_1000000862 to state COMMITTED,blk_1000000862,E14,Updating block <*> to state <*>
081109,232916,143,INFO,dfs.FSNamesystem,BLOCK* ask 10.251.43.115:50010 to replicate blk_1000000862 to datanode(s) 10.251.71.18:50010,blk_1000000862,E9,BLOCK* ask <*> to replicate <*> to datanode(s) <*>
081109,232919,143,INFO,dfs.DataNode$DataTransfer,Starting thread to transfer block blk_1000000862 to 10.251.43.115:50010,blk_1000000862,E8,Starting thread to transfer block <*> to <*>
081109,232923,143,INFO,dfs.DataNode$DataTransfer,Transmitted block blk_1000000862 to /10.251.71.18:50010,blk_1000000862,E13,Transmitted block <*> to <*>
081109,232925,143,INFO,dfs.DataNode$BlockReceiver,Verification succeeded for block blk_1000000862,blk_1000000862,E7,Verification succeeded for block <*>
081109,232928,143,INFO,dfs.DataNode$DataXceiver,10.251.111.204:50010 Served block blk_1000000862 to /10.250.14.224,blk_1000000862,E6,<*> Served block <*> to <*>
081109,232931,143,INFO,dfs.DataNode$DataXceiver,10.250.14.224:50010 Served block blk_1000000862 to /10.251.43.115,blk_1000000862,E6,<*> Served block <*> to <*>
081109,232935,143,INFO,dfs.DataNode$DataXceiver,10.250.10.6:50010 Served block blk_1000000862 to /10.251.111.204,blk_1000000862,E6,<*> Served block <*> to <*>
081109,232938,143,INFO,dfs.DataNode$DataXceiver,10.250.19.102:50010 Served block blk_1000000862 to /10.251.71.18,blk_1000000862,E6,<*> Served block <*> to <*>
081109,232940,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/data/blk_1000000863.txt blk_1000000863,blk_1000000863,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
081109,232943,143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1000000863 src: /10.251.43.115:54106 dest: /10.251.111.204:50010,blk_1000000863,E1,Receiving block <*> src: <*> dest: <*>
081109,232946,143,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1000000863 terminating,blk_1000000863,E3,PacketResponder <*> for block <*> terminating
081109,232948,143,INFO,dfs.DataNode$PacketResponder,Received block blk_1000000863 of size 268435456 from /10.251.43.115,blk_1000000863,E4,Received block <*> of size <*> from <*>
081109,232949,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.115:50010 is added to blk_1000000863 size 268435456,blk_1000000863,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,232951,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.18:50010 is added to blk_1000000863 size 268435456,blk_1000000863,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,232952,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.224:50010 is added to blk_1000000863 size 268435456,blk_1000000863,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,232954,143,INFO,dfs.DataNode$BlockReceiver,Verification succeeded for block blk_1000000863,blk_1000000863,E7,Verification succeeded for block <*>
081109,232955,143,INFO,dfs.DataNode$DataXceiver,10.250.10.6:50010 Served block blk_1000000863 to /10.250.14.224,blk_1000000863,E6,<*> Served block <*> to <*>
081109,232957,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/data/blk_1000000864.txt blk_1000000864,blk_1000000864,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
081109,233001,143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1000000864 src: /10.251.111.204:54106 dest: /10.250.14.224:50010,blk_1000000864,E1,Receiving block <*> src: <*> dest: <*>
081109,233002,143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1000000864 src: /10.251.111.204:54106 dest: /10.250.14.224:50010,blk_1000000864,E1,Receiving block <*> src: <*> dest: <*>
081109,233006,143,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1000000864 terminating,blk_1000000864,E3,PacketResponder <*> for block <*> terminating
081109,233008,143,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1000000864 terminating,blk_1000000864,E3,PacketResponder <*> for block <*> terminating
081109,233009,143,INFO,dfs.DataNode$PacketResponder,Received block blk_1000000864 of size 134217728 from /10.251.111.204,blk_1000000864,E4,Received block <*> of size <*> from <*>
081109,233012,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.224:50010 is added to blk_1000000864 size 134217728,blk_1000000864,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,233016,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.6:50010 is added to blk_1000000864 size 134217728,blk_1000000864,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,233020,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.224:50010 is added to blk_1000000864 size 134217728,blk_1000000864,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,233021,143,INFO,dfs.FSNamesystem,Updating block blk_1000000864 to state COMMITTED,blk_1000000864,E14,Updating block <*> to state <*>
081109,233024,143,INFO,dfs.FSNamesystem,BLOCK* ask 10.251.111.204:50010 to replicate blk_1000000864 to datanode(s) 10.250.14.224:50010,blk_1000000864,E9,BLOCK* ask <*> to replicate <*> to datanode(s) <*>
081109,233028,143,INFO,dfs.DataNode$DataTransfer,Starting thread to transfer block blk_1000000864 to 10.250.14.224:50010,blk_1000000864,E8,Starting thread to transfer block <*> to <*>
081109,233031,143,INFO,dfs.DataNode$DataTransfer,Transmitted block blk_1000000864 to /10.250.14.224:50010,blk_1000000864,E13,Transmitted block <*> to <*>
081109,233032,143,INFO,dfs.DataNode$BlockReceiver,Verification succeeded for block blk_1000000864,blk_1000000864,E7,Verification succeeded for block <*>
081109,233035,143,INFO,dfs.DataNode$DataXceiver,10.250.14.224:50010 Served block blk_1000000864 to /10.250.19.102,blk_1000000864,E6,<*> Served block <*> to <*>
081109,233039,143,INFO,dfs.DataNode$DataXceiver,10.251.111.204:50010 Served block blk_1000000864 to /10.251.43.115,blk_1000000864,E6,<*> Served block <*> to <*>
081109,233041,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/data/blk_1000000865.txt blk_1000000865,blk_1000000865,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
081109,233045,143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1000000865 src: /10.251.111.204:54106 dest: /10.250.14.224:50010,blk_1000000865,E1,Receiving block <*> src: <*> dest: <*>
081109,233046,143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1000000865 src: /10.251.111.204:54106 dest: /10.250.14.224:50010,blk_1000000865,E1,Receiving block <*> src: <*> dest: <*>
081109,233047,143,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1000000865 terminating,blk_1000000865,E3,PacketResponder <*> for block <*> terminating
081109,233048,143,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1000000865 terminating,blk_1000000865,E3,PacketResponder <*> for block <*> terminating
081109,233051,143,INFO,dfs.DataNode$PacketResponder,Received block blk_1000000865 of size 33554432 from /10.251.111.204,blk_1000000865,E4,Received block <*> of size <*> from <*>
081109,233055,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.204:50010 is added to blk_1000000865 size 33554432,blk_1000000865,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,233059,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.224:50010 is added to blk_1000000865 size 33554432,blk_1000000865,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,233102,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.115:50010 is added to blk_1000000865 size 33554432,blk_1000000865,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,233106,143,INFO,dfs.FSNamesystem,Updating block blk_1000000865 to state COMMITTED,blk_1000000865,E14,Updating block <*> to state <*>
081109,233110,143,INFO,dfs.FSNamesystem,BLOCK* ask 10.251.111.204:50010 to replicate blk_1000000865 to datanode(s) 10.250.14.224:50010,blk_1000000865,E9,BLOCK* ask <*> to replicate <*> to datanode(s) <*>
081109,233111,143,INFO,dfs.DataNode$DataTransfer,Starting thread to transfer block blk_1000000865 to 10.251.111.204:50010,blk_1000000865,E8,Starting thread to transfer block <*> to <*>
081109,233115,143,INFO,dfs.DataNode$DataTransfer,Transmitted block blk_1000000865 to /10.250.14.224:50010,blk_1000000865,E13,Transmitted block <*> to <*>
081109,233119,143,INFO,dfs.DataNode$BlockReceiver,Verification succeeded for block blk_1000000865,blk_1000000865,E7,Verification succeeded for block <*>
081109,233123,143,INFO,dfs.DataNode$DataXceiver,10.250.14.224:50010 Served block blk_1000000865 to /10.250.10.6,blk_1000000865,E6,<*> Served block <*> to <*>
081109,233125,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/data/blk_1000000866.txt blk_1000000866,blk_1000000866,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
081109,233129,143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1000000866 src: /10.250.19.102:54106 dest: /10.251.43.115:50010,blk_1000000866,E1,Receiving block <*> src: <*> dest: <*>
081109,233131,143,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1000000866 src: /10.250.19.102:54106 dest: /10.251.43.115:50010,blk_1000000866,E1,Receiving block <*> src: <*> dest: <*>
081109,233134,143,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1000000866 terminating,blk_1000000866,E3,PacketResponder <*> for block <*> terminating
081109,233138,143,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1000000866 terminating,blk_1000000866,E3,PacketResponder <*> for block <*> terminating
081109,233142,143,INFO,dfs.DataNode$PacketResponder,Received block blk_1000000866 of size 134217728 from /10.250.19.102,blk_1000000866,E4,Received block <*> of size <*> from <*>
081109,233145,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.115:50010 is added to blk_1000000866 size 134217728,blk_1000000866,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,233146,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.6:50010 is added to blk_1000000866 size 134217728,blk_1000000866,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,233147,143,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.204:50010 is added to blk_1000000866 size 134217728,blk_1000000866,E5,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
081109,233148,143,INFO,dfs.FSNamesystem,Updating block blk_1000000866 to state COMMITTED,blk_1000000866,E14,Updating block <*> to state <*>
081109,233149,143,INFO,dfs.FSNamesystem,BLOCK* ask 10.250.19.102:50010 to replicate blk_1000000866 to datanode(s) 10.251.43.115:50010,blk_1000000866,E9,BLOCK* ask <*> to replicate <*> to datanode(s) <*>
081109,233150,143,INFO,dfs.DataNode$DataTransfer,Starting thread to transfer block blk_1000000866 to 10.250.10.6:50010,blk_1000000866,E8,Starting thread to transfer block <*> to <*>
081109,233153,143,INFO,dfs.DataNode$DataTransfer,Transmitted block blk_1000000866 to /10.251.43.115:50010,blk_1000000866,E13,Transmitted block <*> to <*>
081109,233157,143,INFO,dfs.DataNode$BlockReceiver,Verification succeeded for block blk_1000000866,blk_1000000866,E7,Verification succeeded for block <*>
081109,233159,143,INFO,dfs.DataNode$DataXceiver,10.250.10.6:50010 Served block blk_1000000866 to /10.250.19.102,blk_1000000866,E6,<*> Served block <*> to <*>
